sector,from_iso3,to_iso3,dggo
Leather,DNK,LVA,-21561.306640625
Leather,MLT,LVA,181.654296875
Leather,FIN,LVA,-9205.04296875
Leather,RoW,LVA,-374477.85546875
Leather,JPN,LVA,216.646484375
Leather,TUR,LVA,1587.212890625
Leather,ITA,LVA,103108.654296875
Leather,AUT,LVA,-7383.732421875
Leather,IND,LVA,1259.95703125
Leather,RUS,LVA,10151.625
Leather,CZE,LVA,6759.568359375
Leather,MEX,LVA,0.0
Leather,BRA,LVA,236.880859375
Leather,GRC,LVA,77.302734375
Leather,USA,IRL,8794.109375
Leather,LUX,IRL,-432.11328125
Leather,SWE,IRL,-4827.7109375
Leather,DEU,IRL,-246586.94140625
Leather,IDN,IRL,-444957.814453125
Leather,BGR,IRL,-1603.59765625
Leather,GBR,IRL,-3445346.068359375
Leather,CAN,IRL,-538.427734375
Leather,KOR,IRL,17865.3125
Leather,CYP,IRL,15.357421875
Leather,BEL,IRL,-26627.3828125
Leather,HUN,IRL,-636.896484375
Leather,PRT,IRL,-200537.80859375
Leather,POL,IRL,-823.642578125
Leather,NLD,IRL,-118039.041015625
Leather,ROU,IRL,0.0
Leather,SVN,IRL,-3265.345703125
Leather,FRA,IRL,-102459.36328125
Leather,EST,IRL,0.0
Leather,SVK,IRL,-11321.431640625
Leather,LTU,IRL,-251.8203125
Leather,ESP,IRL,-6372.634765625
Leather,TWN,IRL,0.0
Leather,CHN,IRL,15785278.541015625
Leather,AUS,IRL,1220.021484375
Leather,LVA,IRL,-96.771484375
Leather,IRL,IRL,0.0
Leather,DNK,IRL,-182718.814453125
Leather,MLT,IRL,92.375
Leather,FIN,IRL,-1489.09375
Leather,RoW,IRL,-8401085.833984375
Leather,JPN,IRL,3226.458984375
Leather,TUR,IRL,4581.193359375
Leather,ITA,IRL,123032.72265625
Leather,AUT,IRL,-29307.525390625
Leather,IND,IRL,-65638.732421875
Leather,RUS,IRL,79.1875
Leather,CZE,IRL,17220.134765625
Leather,MEX,IRL,-785.84765625
Leather,BRA,IRL,-72505.7890625
Leather,GRC,IRL,-249.4375
Leather,USA,DNK,40275.853515625
Leather,LUX,DNK,-163.328125
Leather,SWE,DNK,-72260.47265625
Leather,DEU,DNK,-276455.783203125
Leather,IDN,DNK,-600811.26171875
Leather,BGR,DNK,2363.92578125
Leather,GBR,DNK,72393.02734375
Leather,CAN,DNK,1214.580078125
Leather,KOR,DNK,52179.47265625
Leather,CYP,DNK,118.1015625
Leather,BEL,DNK,233687.796875
Leather,HUN,DNK,7459.48046875
Leather,PRT,DNK,281265.029296875
Leather,POL,DNK,361059.5859375
Leather,NLD,DNK,37945.310546875
Leather,ROU,DNK,0.0
Leather,SVN,DNK,10.212890625
Leather,FRA,DNK,-25700.1328125
Leather,EST,DNK,1149.376953125
Leather,SVK,DNK,-406521.712890625
Leather,LTU,DNK,5861.099609375
Leather,ESP,DNK,295485.35546875
Leather,TWN,DNK,0.0
Leather,CHN,DNK,19020021.255859375
Leather,AUS,DNK,9197.8828125
Leather,LVA,DNK,2244.8359375
Leather,IRL,DNK,5333.9765625
Leather,DNK,DNK,0.0
Leather,MLT,DNK,390.607421875
Leather,FIN,DNK,13325.041015625
Leather,RoW,DNK,-20789407.45703125
Leather,JPN,DNK,11707.794921875
Leather,TUR,DNK,33849.9453125
Leather,ITA,DNK,1570919.8984375
Leather,AUT,DNK,-62442.5234375
Leather,IND,DNK,341038.96484375
Leather,RUS,DNK,42926.7265625
Leather,CZE,DNK,343245.064453125
Leather,MEX,DNK,-4609.125
Leather,BRA,DNK,22392.138671875
Leather,GRC,DNK,2796.048828125
Leather,USA,MLT,-2149.85546875
Leather,LUX,MLT,-80.94921875
Leather,SWE,MLT,-530.201171875
Leather,DEU,MLT,-34306.232421875
Leather,IDN,MLT,-3956.08203125
Leather,BGR,MLT,-50.50390625
Leather,GBR,MLT,-58054.45703125
Leather,CAN,MLT,-21.3515625
Leather,KOR,MLT,173.845703125
Leather,CYP,MLT,-141.638671875
Leather,BEL,MLT,-36080.68359375
Leather,HUN,MLT,-519.958984375
Leather,PRT,MLT,-2379.888671875
Leather,POL,MLT,-77.84765625
Leather,NLD,MLT,-12259.142578125
Leather,ROU,MLT,0.0
Leather,SVN,MLT,-606.01953125
Leather,FRA,MLT,-12837.43359375
Leather,EST,MLT,6.69921875
Leather,SVK,MLT,-18.384765625
Leather,LTU,MLT,-20.498046875
Leather,ESP,MLT,-14407.12109375
Leather,TWN,MLT,0.0
Leather,CHN,MLT,491950.326171875
Leather,AUS,MLT,148.34375
Leather,LVA,MLT,2.353515625
Leather,IRL,MLT,-69.650390625
Leather,DNK,MLT,-10220.41796875
Leather,MLT,MLT,0.0
Leather,FIN,MLT,-292.25390625
Leather,RoW,MLT,-196203.216796875
Leather,JPN,MLT,73.361328125
Leather,TUR,MLT,307.32421875
Leather,ITA,MLT,-6575.00390625
Leather,AUT,MLT,-573.787109375
Leather,IND,MLT,-5154.052734375
Leather,RUS,MLT,0.0
Leather,CZE,MLT,963.24609375
Leather,MEX,MLT,0.0
Leather,BRA,MLT,-12315.06640625
Leather,GRC,MLT,-7796.763671875
Leather,USA,FIN,3478.591796875
Leather,LUX,FIN,8.490234375
Leather,SWE,FIN,-479170.197265625
Leather,DEU,FIN,-487147.015625
Leather,IDN,FIN,-323431.453125
Leather,BGR,FIN,-3196.02734375
Leather,GBR,FIN,-46221.46875
Leather,CAN,FIN,-375.5390625
Leather,KOR,FIN,42675.34375
Leather,CYP,FIN,32.103515625
Leather,BEL,FIN,-48757.931640625
Leather,HUN,FIN,-10157.7109375
Leather,PRT,FIN,-108413.228515625
Leather,POL,FIN,-2764.65625
Leather,NLD,FIN,-176344.814453125
Leather,ROU,FIN,0.0
Leather,SVN,FIN,-11166.7265625
Leather,FRA,FIN,-120836.375
Leather,EST,FIN,-87890.568359375
Leather,SVK,FIN,-245264.78125
Leather,LTU,FIN,-6470.048828125
Leather,ESP,FIN,-7409.087890625
Leather,TWN,FIN,0.0
Leather,CHN,FIN,16568722.54296875
Leather,AUS,FIN,1186.06640625
Leather,LVA,FIN,-17732.677734375
Leather,IRL,FIN,-8012.927734375
Leather,DNK,FIN,-86179.4296875
Leather,MLT,FIN,1.07421875
Leather,FIN,FIN,0.0
Leather,RoW,FIN,-9816845.833984375
Leather,JPN,FIN,3738.943359375
Leather,TUR,FIN,6448.54296875
Leather,ITA,FIN,161249.56640625
Leather,AUT,FIN,-106922.53125
Leather,IND,FIN,-61066.78125
Leather,RUS,FIN,41888.4453125
Leather,CZE,FIN,27382.046875
Leather,MEX,FIN,-4438.12890625
Leather,BRA,FIN,-36765.525390625
Leather,GRC,FIN,-81.8203125
Leather,USA,RoW,-264685198.5703125
Leather,LUX,RoW,-1535496.669921875
Leather,SWE,RoW,-16186114.103515625
Leather,DEU,RoW,-477397454.70703125
Leather,IDN,RoW,-392443192.1328125
Leather,BGR,RoW,-8049124.916015625
Leather,GBR,RoW,-106523612.96875
Leather,CAN,RoW,-5420616.48046875
Leather,KOR,RoW,-62673789.548828125
Leather,CYP,RoW,-3016384.833984375
Leather,BEL,RoW,-63430908.40234375
Leather,HUN,RoW,-76003563.302734375
Leather,PRT,RoW,-63666451.953125
Leather,POL,RoW,-43909976.845703125
Leather,NLD,RoW,-100636363.89257812
Leather,ROU,RoW,0.0
Leather,SVN,RoW,-28423866.05078125
Leather,FRA,RoW,-1098657321.9394531
Leather,EST,RoW,-1442978.482421875
Leather,SVK,RoW,-31876890.93359375
Leather,LTU,RoW,-1288983.568359375
Leather,ESP,RoW,-223903622.2578125
Leather,TWN,RoW,0.0
Leather,CHN,RoW,11520982508.21875
Leather,AUS,RoW,-18819461.541015625
Leather,LVA,RoW,-1270412.662109375
Leather,IRL,RoW,-1536044.849609375
Leather,DNK,RoW,-33466561.87890625
Leather,MLT,RoW,-571893.2421875
Leather,FIN,RoW,-10797892.126953125
Leather,RoW,RoW,0.0
Leather,JPN,RoW,-28695020.0859375
Leather,TUR,RoW,-63008648.16015625
Leather,ITA,RoW,-1671291944.4355469
Leather,AUT,RoW,-165679604.671875
Leather,IND,RoW,-281685073.3984375
Leather,RUS,RoW,-10539744.33203125
Leather,CZE,RoW,-11104259.009765625
Leather,MEX,RoW,-54173946.9140625
Leather,BRA,RoW,-389904549.7734375
Leather,GRC,RoW,-16237809.423828125
Leather,USA,JPN,-1218990.462890625
Leather,LUX,JPN,-81479.025390625
Leather,SWE,JPN,-32132.576171875
Leather,DEU,JPN,-1124765.0546875
Leather,IDN,JPN,-4146513.7265625
Leather,BGR,JPN,-49911.984375
Leather,GBR,JPN,-463208.591796875
Leather,CAN,JPN,-26638.49609375
Leather,KOR,JPN,-242424.33203125
Leather,CYP,JPN,-987.302734375
Leather,BEL,JPN,-191830.197265625
Leather,HUN,JPN,-91095.060546875
Leather,PRT,JPN,-269959.236328125
Leather,POL,JPN,-7533.474609375
Leather,NLD,JPN,-120718.017578125
Leather,ROU,JPN,0.0
Leather,SVN,JPN,-1324.814453125
Leather,FRA,JPN,-10448556.185546875
Leather,EST,JPN,-7029.580078125
Leather,SVK,JPN,-56071.392578125
Leather,LTU,JPN,-3919.310546875
Leather,ESP,JPN,-2015154.6171875
Leather,TWN,JPN,0.0
Leather,CHN,JPN,236912849.97851562
Leather,AUS,JPN,-60397.775390625
Leather,LVA,JPN,0.0
Leather,IRL,JPN,-5052.38671875
Leather,DNK,JPN,-46367.8125
Leather,MLT,JPN,0.0
Leather,FIN,JPN,-45809.068359375
Leather,RoW,JPN,-59633086.568359375
Leather,JPN,JPN,0.0
Leather,TUR,JPN,-141734.587890625
Leather,ITA,JPN,-10582751.73046875
Leather,AUT,JPN,-156696.8984375
Leather,IND,JPN,-522120.33203125
Leather,RUS,JPN,-4367.7265625
Leather,CZE,JPN,-58063.24609375
Leather,MEX,JPN,-225719.861328125
Leather,BRA,JPN,-432798.466796875
Leather,GRC,JPN,-40791.0234375
Leather,USA,TUR,6205.20703125
Leather,LUX,TUR,-27.853515625
Leather,SWE,TUR,-2485.927734375
Leather,DEU,TUR,-231120.892578125
Leather,IDN,TUR,-1298714.0234375
Leather,BGR,TUR,-3579.638671875
Leather,GBR,TUR,-26567.1171875
Leather,CAN,TUR,-543.673828125
Leather,KOR,TUR,38644.6171875
Leather,CYP,TUR,-52.841796875
Leather,BEL,TUR,-944957.251953125
Leather,HUN,TUR,-9261.78515625
Leather,PRT,TUR,-40704.537109375
Leather,POL,TUR,-446.90234375
Leather,NLD,TUR,-29111.583984375
Leather,ROU,TUR,0.0
Leather,SVN,TUR,-15947.78515625
Leather,FRA,TUR,-259985.69921875
Leather,EST,TUR,-2175.353515625
Leather,SVK,TUR,-2662.173828125
Leather,LTU,TUR,-31.685546875
Leather,ESP,TUR,3115.615234375
Leather,TWN,TUR,0.0
Leather,CHN,TUR,42883322.3125
Leather,AUS,TUR,8466.22265625
Leather,LVA,TUR,0.0
Leather,IRL,TUR,-437.03125
Leather,DNK,TUR,-7236.708984375
Leather,MLT,TUR,50.037109375
Leather,FIN,TUR,-1011.84375
Leather,RoW,TUR,-28677025.560546875
Leather,JPN,TUR,5031.689453125
Leather,TUR,TUR,0.0
Leather,ITA,TUR,725208.291015625
Leather,AUT,TUR,-67459.115234375
Leather,IND,TUR,-99747.6640625
Leather,RUS,TUR,32170.50390625
Leather,CZE,TUR,6282.96484375
Leather,MEX,TUR,-20359.109375
Leather,BRA,TUR,-84280.09375
Leather,GRC,TUR,-10478.685546875
Leather,USA,ITA,6883878.62890625
Leather,LUX,ITA,175881.005859375
Leather,SWE,ITA,340959.716796875
Leather,DEU,ITA,7200472.744140625
Leather,IDN,ITA,12744910.828125
Leather,BGR,ITA,9572107.466796875
Leather,GBR,ITA,8516856.125
Leather,CAN,ITA,72915.65625
Leather,KOR,ITA,1220928.84375
Leather,CYP,ITA,5045.638671875
Leather,BEL,ITA,27720267.59375
Leather,HUN,ITA,4081645.841796875
Leather,PRT,ITA,1463616.0390625
Leather,POL,ITA,1224062.720703125
Leather,NLD,ITA,17647368.751953125
Leather,ROU,ITA,0.0
Leather,SVN,ITA,780264.66796875
Leather,FRA,ITA,31782135.779296875
Leather,EST,ITA,212926.54296875
Leather,SVK,ITA,2219630.466796875
Leather,LTU,ITA,238291.509765625
Leather,ESP,ITA,18296888.93359375
Leather,TWN,ITA,0.0
Leather,CHN,ITA,462832694.42773437
Leather,AUS,ITA,4272710.908203125
Leather,LVA,ITA,15372.138671875
Leather,IRL,ITA,151481.541015625
Leather,DNK,ITA,975877.58984375
Leather,MLT,ITA,180016.951171875
Leather,FIN,ITA,46236.720703125
Leather,RoW,ITA,-994168060.86523437
Leather,JPN,ITA,784320.640625
Leather,TUR,ITA,4080255.44140625
Leather,ITA,ITA,0.0
Leather,AUT,ITA,1113140.73828125
Leather,IND,ITA,23058542.1328125
Leather,RUS,ITA,8426040.603515625
Leather,CZE,ITA,2749306.765625
Leather,MEX,ITA,298537.736328125
Leather,BRA,ITA,22255068.73828125
Leather,GRC,ITA,447261.833984375
Leather,USA,AUT,289410.97265625
Leather,LUX,AUT,19652.7734375
Leather,SWE,AUT,29805.72265625
Leather,DEU,AUT,5874902.33203125
Leather,IDN,AUT,597184.666015625
Leather,BGR,AUT,79007.615234375
Leather,GBR,AUT,199820.310546875
Leather,CAN,AUT,15339.359375
Leather,KOR,AUT,149761.369140625
Leather,CYP,AUT,2171.509765625
Leather,BEL,AUT,429743.349609375
Leather,HUN,AUT,1294382.712890625
Leather,PRT,AUT,577900.25
Leather,POL,AUT,247898.443359375
Leather,NLD,AUT,513343.56640625
Leather,ROU,AUT,0.0
Leather,SVN,AUT,141680.1171875
Leather,FRA,AUT,505678.74609375
Leather,EST,AUT,2138.255859375
Leather,SVK,AUT,192054.044921875
Leather,LTU,AUT,2903.630859375
Leather,ESP,AUT,1344158.080078125
Leather,TWN,AUT,0.0
Leather,CHN,AUT,55398078.208984375
Leather,AUS,AUT,261192.583984375
Leather,LVA,AUT,217.529296875
Leather,IRL,AUT,37587.44140625
Leather,DNK,AUT,110937.640625
Leather,MLT,AUT,308.541015625
Leather,FIN,AUT,32585.23046875
Leather,RoW,AUT,-111225710.5078125
Leather,JPN,AUT,21252.75390625
Leather,TUR,AUT,206427.390625
Leather,ITA,AUT,20038251.630859375
Leather,AUT,AUT,0.0
Leather,IND,AUT,2061346.181640625
Leather,RUS,AUT,5809.55078125
Leather,CZE,AUT,1112124.59765625
Leather,MEX,AUT,7576.482421875
Leather,BRA,AUT,355829.935546875
Leather,GRC,AUT,142368.146484375
Leather,USA,IND,621216.998046875
Leather,LUX,IND,0.0
Leather,SWE,IND,4641.9921875
Leather,DEU,IND,391877.529296875
Leather,IDN,IND,410871.236328125
Leather,BGR,IND,1339.115234375
Leather,GBR,IND,374779.8984375
Leather,CAN,IND,3404.943359375
Leather,KOR,IND,593614.9140625
Leather,CYP,IND,0.0
Leather,BEL,IND,18133.412109375
Leather,HUN,IND,100985.28125
Leather,PRT,IND,288887.537109375
Leather,POL,IND,152190.845703125
Leather,NLD,IND,278702.712890625
Leather,ROU,IND,0.0
Leather,SVN,IND,3796.28515625
Leather,FRA,IND,413295.451171875
Leather,EST,IND,37881.0703125
Leather,SVK,IND,944.970703125
Leather,LTU,IND,4170.603515625
Leather,ESP,IND,874726.345703125
Leather,TWN,IND,0.0
Leather,CHN,IND,26053459.42578125
Leather,AUS,IND,305955.548828125
Leather,LVA,IND,0.0
Leather,IRL,IND,1307.22265625
Leather,DNK,IND,35834.255859375
Leather,MLT,IND,0.0
Leather,FIN,IND,32039.556640625
Leather,RoW,IND,-51489942.4296875
Leather,JPN,IND,42133.88671875
Leather,TUR,IND,108502.015625
Leather,ITA,IND,5588559.384765625
Leather,AUT,IND,135600.5625
Leather,IND,IND,0.0
Leather,RUS,IND,145338.69140625
Leather,CZE,IND,22672.416015625
Leather,MEX,IND,48876.517578125
Leather,BRA,IND,658352.73828125
Leather,GRC,IND,41338.255859375
Leather,USA,RUS,-88860.732421875
Leather,LUX,RUS,-219.6171875
Leather,SWE,RUS,-17687.345703125
Leather,DEU,RUS,-1225783.625
Leather,IDN,RUS,-1844410.3984375
Leather,BGR,RUS,-11906.451171875
Leather,GBR,RUS,-58740.923828125
Leather,CAN,RUS,-34292.376953125
Leather,KOR,RUS,-37657.55078125
Leather,CYP,RUS,-157.236328125
Leather,BEL,RUS,-28301.478515625
Leather,HUN,RUS,-97575.052734375
Leather,PRT,RUS,-328810.412109375
Leather,POL,RUS,-296579.0703125
Leather,NLD,RUS,-39349.603515625
Leather,ROU,RUS,0.0
Leather,SVN,RUS,-27481.64453125
Leather,FRA,RUS,-910927.142578125
Leather,EST,RUS,-110127.099609375
Leather,SVK,RUS,-834755.87109375
Leather,LTU,RUS,-84854.810546875
Leather,ESP,RUS,-305197.091796875
Leather,TWN,RUS,0.0
Leather,CHN,RUS,113525119.52539062
Leather,AUS,RUS,-3319.060546875
Leather,LVA,RUS,-19011.404296875
Leather,IRL,RUS,-3369.46484375
Leather,DNK,RUS,-34688.474609375
Leather,MLT,RUS,-10589.25
Leather,FIN,RUS,-218112.388671875
Leather,RoW,RUS,-31269524.654296875
Leather,JPN,RUS,-5606.740234375
Leather,TUR,RUS,-447611.72265625
Leather,ITA,RUS,-3659247.54296875
Leather,AUT,RUS,-145608.79296875
Leather,IND,RUS,-352151.177734375
Leather,RUS,RUS,0.0
Leather,CZE,RUS,-5820.408203125
Leather,MEX,RUS,-1647.0859375
Leather,BRA,RUS,-395366.697265625
Leather,GRC,RUS,-46446.1328125
Leather,USA,CZE,3101.060546875
Leather,LUX,CZE,-37.751953125
Leather,SWE,CZE,-229109.138671875
Leather,DEU,CZE,-1967005.740234375
Leather,IDN,CZE,-566868.8046875
Leather,BGR,CZE,-26329.337890625
Leather,GBR,CZE,-214621.193359375
Leather,CAN,CZE,-410.72265625
Leather,KOR,CZE,48225.90625
Leather,CYP,CZE,41.716796875
Leather,BEL,CZE,-267065.189453125
Leather,HUN,CZE,-271026.857421875
Leather,PRT,CZE,-65854.072265625
Leather,POL,CZE,-6831.400390625
Leather,NLD,CZE,-92983.841796875
Leather,ROU,CZE,0.0
Leather,SVN,CZE,-124826.4921875
Leather,FRA,CZE,-248336.90625
Leather,EST,CZE,-427.748046875
Leather,SVK,CZE,-872724.431640625
Leather,LTU,CZE,-473.42578125
Leather,ESP,CZE,4703.68359375
Leather,TWN,CZE,0.0
Leather,CHN,CZE,38860617.71484375
Leather,AUS,CZE,778.51953125
Leather,LVA,CZE,-43.69140625
Leather,IRL,CZE,-1018.83984375
Leather,DNK,CZE,-9701.232421875
Leather,MLT,CZE,106.859375
Leather,FIN,CZE,-1802.224609375
Leather,RoW,CZE,-24046466.392578125
Leather,JPN,CZE,6731.298828125
Leather,TUR,CZE,46917.279296875
Leather,ITA,CZE,820782.169921875
Leather,AUT,CZE,-744089.349609375
Leather,IND,CZE,-87525.345703125
Leather,RUS,CZE,9054.439453125
Leather,CZE,CZE,0.0
Leather,MEX,CZE,-1278.7265625
Leather,BRA,CZE,-125943.3515625
Leather,GRC,CZE,-5143.89453125
Leather,USA,MEX,3068175.185546875
Leather,LUX,MEX,10.8828125
Leather,SWE,MEX,342.978515625
Leather,DEU,MEX,46139.19921875
Leather,IDN,MEX,178221.869140625
Leather,BGR,MEX,1546.44140625
Leather,GBR,MEX,50709.3828125
Leather,CAN,MEX,31330.916015625
Leather,KOR,MEX,43043.57421875
Leather,CYP,MEX,1.802734375
Leather,BEL,MEX,6822.912109375
Leather,HUN,MEX,2764.845703125
Leather,PRT,MEX,27818.376953125
Leather,POL,MEX,556.154296875
Leather,NLD,MEX,1485.541015625
Leather,ROU,MEX,0.0
Leather,SVN,MEX,229.59765625
Leather,FRA,MEX,62671.333984375
Leather,EST,MEX,0.0
Leather,SVK,MEX,183.4140625
Leather,LTU,MEX,110.10546875
Leather,ESP,MEX,669661.900390625
Leather,TWN,MEX,0.0
Leather,CHN,MEX,16524474.076171875
Leather,AUS,MEX,461631.369140625
Leather,LVA,MEX,0.0
Leather,IRL,MEX,1252.73828125
Leather,DNK,MEX,757.546875
Leather,MLT,MEX,101.60546875
Leather,FIN,MEX,35.400390625
Leather,RoW,MEX,-26907736.20703125
Leather,JPN,MEX,16759.2578125
Leather,TUR,MEX,10527.189453125
Leather,ITA,MEX,1423379.87890625
Leather,AUT,MEX,11782.494140625
Leather,IND,MEX,109487.142578125
Leather,RUS,MEX,969.6875
Leather,CZE,MEX,1799.953125
Leather,MEX,MEX,0.0
Leather,BRA,MEX,670415.9375
Leather,GRC,MEX,75.23828125
Leather,USA,BRA,994.396484375
Leather,LUX,BRA,-3.21484375
Leather,SWE,BRA,-249.734375
Leather,DEU,BRA,-48880.560546875
Leather,IDN,BRA,-1334174.42578125
Leather,BGR,BRA,-19.796875
Leather,GBR,BRA,-5700.771484375
Leather,CAN,BRA,-368.63671875
Leather,KOR,BRA,37287.458984375
Leather,CYP,BRA,0.0
Leather,BEL,BRA,-1023.873046875
Leather,HUN,BRA,-4477.326171875
Leather,PRT,BRA,-4735.703125
Leather,POL,BRA,-25.189453125
Leather,NLD,BRA,-4821.001953125
Leather,ROU,BRA,0.0
Leather,SVN,BRA,-325.97265625
Leather,FRA,BRA,-121302.173828125
Leather,EST,BRA,0.0
Leather,SVK,BRA,-116.8046875
Leather,LTU,BRA,-6.865234375
Leather,ESP,BRA,-5016.33984375
Leather,TWN,BRA,0.0
Leather,CHN,BRA,69655961.921875
Leather,AUS,BRA,25321.005859375
Leather,LVA,BRA,0.0
Leather,IRL,BRA,-61.60546875
Leather,DNK,BRA,-595.740234375
Leather,MLT,BRA,159.21875
Leather,FIN,BRA,-14.048828125
Leather,RoW,BRA,-37927164.3828125
Leather,JPN,BRA,21515.27734375
Leather,TUR,BRA,477.361328125
Leather,ITA,BRA,93202.103515625
Leather,AUT,BRA,-1886.451171875
Leather,IND,BRA,-22687.10546875
Leather,RUS,BRA,0.0
Leather,CZE,BRA,1488.57421875
Leather,MEX,BRA,-28998.103515625
Leather,BRA,BRA,0.0
Leather,GRC,BRA,-1.181640625
Leather,USA,GRC,-893.046875
Leather,LUX,GRC,-2132.5234375
Leather,SWE,GRC,-7545.18359375
Leather,DEU,GRC,-249833.431640625
Leather,IDN,GRC,-190288.056640625
Leather,BGR,GRC,-49120.111328125
Leather,GBR,GRC,-102554.458984375
Leather,CAN,GRC,1.330078125
Leather,KOR,GRC,1314.51171875
Leather,CYP,GRC,-36269.146484375
Leather,BEL,GRC,-375380.443359375
Leather,HUN,GRC,-1524.236328125
Leather,PRT,GRC,-60364.953125
Leather,POL,GRC,-5057.021484375
Leather,NLD,GRC,-231708.615234375
Leather,ROU,GRC,0.0
Leather,SVN,GRC,-2752.29296875
Leather,FRA,GRC,-410139.416015625
Leather,EST,GRC,-192.005859375
Leather,SVK,GRC,-1120.80078125
Leather,LTU,GRC,-92.962890625
Leather,ESP,GRC,-143136.09375
Leather,TWN,GRC,0.0
Leather,CHN,GRC,7497885.72265625
Leather,AUS,GRC,170.66015625
Leather,LVA,GRC,-24.904296875
Leather,IRL,GRC,-999.052734375
Leather,DNK,GRC,-12506.548828125
Leather,MLT,GRC,73.896484375
Leather,FIN,GRC,-1697.3125
Leather,RoW,GRC,-4069203.10546875
Leather,JPN,GRC,988.181640625
Leather,TUR,GRC,13181.001953125
Leather,ITA,GRC,93840.423828125
Leather,AUT,GRC,-27646.6953125
Leather,IND,GRC,-45596.564453125
Leather,RUS,GRC,141.82421875
Leather,CZE,GRC,8857.880859375
Leather,MEX,GRC,-482.369140625
Leather,BRA,GRC,-47050.234375
Leather,GRC,GRC,0.0
Wood,USA,USA,0.0
Wood,LUX,USA,6730.95703125
Wood,SWE,USA,3046198.68359375
Wood,DEU,USA,2589176.677734375
Wood,IDN,USA,-15434276.888671875
Wood,BGR,USA,41171.58203125
Wood,GBR,USA,-42718.076171875
Wood,CAN,USA,-22253263.947265625
Wood,KOR,USA,301781.986328125
Wood,CYP,USA,0.0
Wood,BEL,USA,107858.255859375
Wood,HUN,USA,167538.380859375
Wood,PRT,USA,11824695.046875
Wood,POL,USA,869456.115234375
Wood,NLD,USA,-230248.740234375
Wood,ROU,USA,0.0
Wood,SVN,USA,25639.310546875
Wood,FRA,USA,8797491.591796875
Wood,EST,USA,522443.470703125
Wood,SVK,USA,-9825.435546875
Wood,LTU,USA,-48338.875
Wood,ESP,USA,1528361.099609375
Wood,TWN,USA,0.0
Wood,CHN,USA,576328788.86132812
Wood,AUS,USA,-13573.888671875
Wood,LVA,USA,44398.171875
Wood,IRL,USA,40250.4765625
Wood,DNK,USA,66849.7265625
Wood,MLT,USA,0.0
Wood,FIN,USA,858886.578125
Wood,RoW,USA,-410768474.46679687
Wood,JPN,USA,494600.904296875
Wood,TUR,USA,8794.412109375
Wood,ITA,USA,3732733.455078125
Wood,AUT,USA,263650.798828125
Wood,IND,USA,-2064375.9765625
Wood,RUS,USA,12238.34765625
Wood,CZE,USA,1606664.78125
Wood,MEX,USA,-8225321.5703125
Wood,BRA,USA,-17875223.205078125
Wood,GRC,USA,-9430.697265625
Wood,USA,LUX,3495.685546875
Wood,LUX,LUX,0.0
Wood,SWE,LUX,1881.359375
Wood,DEU,LUX,4961616.78515625
Wood,IDN,LUX,-5543.0078125
Wood,BGR,LUX,782.630859375
Wood,GBR,LUX,-8.419921875
Wood,CAN,LUX,234.322265625
Wood,KOR,LUX,72.09765625
Wood,CYP,LUX,0.0
Wood,BEL,LUX,1441042.775390625
Wood,HUN,LUX,610.51953125
Wood,PRT,LUX,35776.6484375
Wood,POL,LUX,58025.072265625
Wood,NLD,LUX,-10487.044921875
Wood,ROU,LUX,0.0
Wood,SVN,LUX,5188.869140625
Wood,FRA,LUX,309612.1171875
Wood,EST,LUX,20705.09375
Wood,SVK,LUX,-1052.779296875
Wood,LTU,LUX,-606.162109375
Wood,ESP,LUX,28188.404296875
Wood,TWN,LUX,0.0
Wood,CHN,LUX,173779.6484375
Wood,AUS,LUX,157.27734375
Wood,LVA,LUX,3200.15234375
Wood,IRL,LUX,79.28515625
Wood,DNK,LUX,55833.521484375
Wood,MLT,LUX,0.0
Wood,FIN,LUX,4687.892578125
Wood,RoW,LUX,-4519097.8828125
Wood,JPN,LUX,493.974609375
Wood,TUR,LUX,541.087890625
Wood,ITA,LUX,44737.12890625
Wood,AUT,LUX,21098.5
Wood,IND,LUX,-114.630859375
Wood,RUS,LUX,3152.060546875
Wood,CZE,LUX,3430.05078125
Wood,MEX,LUX,0.0
Wood,BRA,LUX,-9515.572265625
Wood,GRC,LUX,0.0
Wood,USA,SWE,3382130.203125
Wood,LUX,SWE,430.021484375
Wood,SWE,SWE,0.0
Wood,DEU,SWE,10879802.30859375
Wood,IDN,SWE,-212470.373046875
Wood,BGR,SWE,28101.560546875
Wood,GBR,SWE,218813.283203125
Wood,CAN,SWE,372911.025390625
Wood,KOR,SWE,22655.740234375
Wood,CYP,SWE,81659.3515625
Wood,BEL,SWE,1015700.75
Wood,HUN,SWE,354840.564453125
Wood,PRT,SWE,1023565.34375
Wood,POL,SWE,14653391.32421875
Wood,NLD,SWE,121707.537109375
Wood,ROU,SWE,0.0
Wood,SVN,SWE,324109.40625
Wood,FRA,SWE,998426.9140625
Wood,EST,SWE,19269039.916015625
Wood,SVK,SWE,315004.107421875
Wood,LTU,SWE,342989.125
Wood,ESP,SWE,133119.361328125
Wood,TWN,SWE,0.0
Wood,CHN,SWE,25072150.736328125
Wood,AUS,SWE,18153.3203125
Wood,LVA,SWE,12723823.80859375
Wood,IRL,SWE,24790.73046875
Wood,DNK,SWE,10280888.638671875
Wood,MLT,SWE,0.0
Wood,FIN,SWE,19891548.669921875
Wood,RoW,SWE,-159238331.2109375
